Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2010","2010","kg","1.01","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2013","2013","kg","0.67","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2017","2017","kg","0.65","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2021","2021","kg","1.08","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2010","2010","kg","2.22","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2013","2013","kg","1.27","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2017","2017","kg","2.18","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2021","2021","kg","0.93","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2010","2010","kg","0.23","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2013","2013","kg","0.64","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2017","2017","kg","0.63","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2021","2021","kg","0.51","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2010","2010","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2013","2013","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2017","2017","kg","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2021","2021","kg","0.28","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2017","2017","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2021","2021","kg","0.44","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2010","2010","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2013","2013","kg","0.11","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2017","2017","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2021","2021","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2010","2010","kg","2.2","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2013","2013","kg","1.92","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2017","2017","kg","2.62","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2021","2021","kg","3.06","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2010","2010","kg","1.69","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2013","2013","kg","2.1","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2017","2017","kg","2.7","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2021","2021","kg","3.3","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2010","2010","kg","2.16","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2013","2013","kg","4.46","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2017","2017","kg","10.49","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2021","2021","kg","15.65","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2010","2010","kg","1.62","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg","4.56","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2017","2017","kg","7.28","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2021","2021","kg","5.42","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2010","2010","kg","0.6","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2013","2013","kg","0.82","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2017","2017","kg","1.13","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2021","2021","kg","1.41","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2017","2017","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2010","2010","kg","0.39","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2013","2013","kg","0.45","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2017","2017","kg","0.75","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2021","2021","kg","1.02","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2010","2010","kg","1.15","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2013","2013","kg","1.12","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2017","2017","kg","1.02","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2021","2021","kg","0.97","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2010","2010","kg","4.22","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg","3.97","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2017","2017","kg","11.19","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","11.49","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2010","2010","kg","6.86","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2013","2013","kg","7.24","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2017","2017","kg","11.85","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2021","2021","kg","9.31","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2010","2010","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2013","2013","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2017","2017","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2021","2021","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2010","2010","kg","0.26","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2013","2013","kg","0.22","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2017","2017","kg","0.22","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2021","2021","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2017","2017","kg","0","E","Estimated value"
